Region,Year,Value,Category
Micronesia,1964,8000,arable_land
Micronesia,1963,8000,arable_land
Micronesia,1962,8000,arable_land
Micronesia,1961,8000,arable_land
Middle Africa,2007,23144000,arable_land
Middle Africa,2006,23129000,arable_land
Middle Africa,2005,23049000,arable_land
Middle Africa,2004,22649000,arable_land
Middle Africa,2003,22628000,arable_land
Middle Africa,2002,22247000,arable_land
Middle Africa,2001,22141000,arable_land
Middle Africa,2000,22061000,arable_land
Middle Africa,1999,22066000,arable_land
Middle Africa,1998,22061000,arable_land
Middle Africa,1997,22040000,arable_land
Middle Africa,1996,21996000,arable_land
Middle Africa,1995,21944000,arable_land
Middle Africa,1994,21881000,arable_land
Middle Africa,1993,21872000,arable_land
Middle Africa,1992,21839000,arable_land
Middle Africa,1991,21730000,arable_land
Middle Africa,1990,21609000,arable_land
Middle Africa,1989,21607000,arable_land
Middle Africa,1988,21585000,arable_land
Middle Africa,1987,21550000,arable_land
Middle Africa,1986,21597000,arable_land
Middle Africa,1985,21490000,arable_land
Middle Africa,1984,21450000,arable_land
Middle Africa,1983,21421000,arable_land
Middle Africa,1982,21399000,arable_land
Middle Africa,1981,21377000,arable_land
Middle Africa,1980,21346000,arable_land
Middle Africa,1979,21302000,arable_land
Middle Africa,1978,21053000,arable_land
Middle Africa,1977,21043000,arable_land
Middle Africa,1976,20935000,arable_land
Middle Africa,1975,20702000,arable_land
Middle Africa,1974,20554000,arable_land
Middle Africa,1973,20442000,arable_land
Middle Africa,1972,20388000,arable_land
Middle Africa,1971,20338000,arable_land
Middle Africa,1970,20233000,arable_land
Middle Africa,1969,20192000,arable_land
Middle Africa,1968,20061000,arable_land
Middle Africa,1967,19931000,arable_land
Middle Africa,1966,19821000,arable_land
Middle Africa,1965,19717000,arable_land
Middle Africa,1964,19647000,arable_land
Middle Africa,1963,19568000,arable_land
Middle Africa,1962,19473000,arable_land
Middle Africa,1961,19368000,arable_land
Net Food Importing Developing Countries,2007,217453600,arable_land
Net Food Importing Developing Countries,2006,216228300,arable_land
Net Food Importing Developing Countries,2005,214982000,arable_land
Net Food Importing Developing Countries,2004,210525000,arable_land
Net Food Importing Developing Countries,2003,210839000,arable_land
Net Food Importing Developing Countries,2002,204865000,arable_land
Net Food Importing Developing Countries,2001,204243000,arable_land
Net Food Importing Developing Countries,2000,202531000,arable_land
Net Food Importing Developing Countries,1999,202889200,arable_land
Net Food Importing Developing Countries,1998,202326400,arable_land
Net Food Importing Developing Countries,1997,201659600,arable_land
Net Food Importing Developing Countries,1996,200674800,arable_land
Net Food Importing Developing Countries,1995,198977000,arable_land
Net Food Importing Developing Countries,1994,196397400,arable_land
Net Food Importing Developing Countries,1993,195612900,arable_land
Net Food Importing Developing Countries,1992,191570000,arable_land
Net Food Importing Developing Countries,1991,190394100,arable_land
Net Food Importing Developing Countries,1990,189301300,arable_land
Net Food Importing Developing Countries,1989,187855400,arable_land
Net Food Importing Developing Countries,1988,187922000,arable_land
Net Food Importing Developing Countries,1987,185574000,arable_land
Net Food Importing Developing Countries,1986,184806800,arable_land
Net Food Importing Developing Countries,1985,183873800,arable_land
Net Food Importing Developing Countries,1984,180778100,arable_land
Net Food Importing Developing Countries,1983,180692000,arable_land
Net Food Importing Developing Countries,1982,180175100,arable_land
Net Food Importing Developing Countries,1981,179608600,arable_land
Net Food Importing Developing Countries,1980,179629000,arable_land
Net Food Importing Developing Countries,1979,179368000,arable_land
Net Food Importing Developing Countries,1978,179070000,arable_land
Net Food Importing Developing Countries,1977,177333000,arable_land
Net Food Importing Developing Countries,1976,176229000,arable_land
Net Food Importing Developing Countries,1975,175096000,arable_land
Net Food Importing Developing Countries,1974,173353000,arable_land
Net Food Importing Developing Countries,1973,173661000,arable_land
Net Food Importing Developing Countries,1972,173211000,arable_land
Net Food Importing Developing Countries,1971,172888000,arable_land
Net Food Importing Developing Countries,1970,172100000,arable_land
Net Food Importing Developing Countries,1969,171075000,arable_land
Net Food Importing Developing Countries,1968,170352000,arable_land
Net Food Importing Developing Countries,1967,168651000,arable_land
Net Food Importing Developing Countries,1966,168378000,arable_land
Net Food Importing Developing Countries,1965,167412000,arable_land
Net Food Importing Developing Countries,1964,165633000,arable_land
Net Food Importing Developing Countries,1963,162679000,arable_land
Net Food Importing Developing Countries,1962,160127000,arable_land
Net Food Importing Developing Countries,1961,158810000,arable_land
Northern Africa,2007,42384000,arable_land
Northern Africa,2006,42332000,arable_land
Northern Africa,2005,42554000,arable_land
Northern Africa,2004,41232000,arable_land
Northern Africa,2003,42125700,arable_land
Northern Africa,2002,39994000,arable_land
Northern Africa,2001,39901000,arable_land
Northern Africa,2000,40147000,arable_land
Northern Africa,1999,40594000,arable_land
Northern Africa,1998,40727000,arable_land
Northern Africa,1997,40941000,arable_land
Northern Africa,1996,40986000,arable_land
Northern Africa,1995,40130000,arable_land
Northern Africa,1994,39106000,arable_land
Northern Africa,1993,38803000,arable_land
Northern Africa,1992,36642000,arable_land
Northern Africa,1991,35816000,arable_land
Northern Africa,1990,35590000,arable_land
Northern Africa,1989,35350000,arable_land
Northern Africa,1988,35064000,arable_land
Northern Africa,1987,35006000,arable_land
Northern Africa,1986,34720000,arable_land
Northern Africa,1985,34553000,arable_land
Northern Africa,1984,34512000,arable_land
Northern Africa,1983,34141000,arable_land
Northern Africa,1982,34330000,arable_land
Northern Africa,1981,34202000,arable_land
Northern Africa,1980,33997000,arable_land
Northern Africa,1979,34157000,arable_land
Northern Africa,1978,34456000,arable_land
Northern Africa,1977,34435000,arable_land
Northern Africa,1976,34435000,arable_land
Northern Africa,1975,34096000,arable_land
Northern Africa,1974,33543000,arable_land
Northern Africa,1973,33415000,arable_land
Northern Africa,1972,33189000,arable_land
Northern Africa,1971,33793000,arable_land
Northern Africa,1970,32634000,arable_land
Northern Africa,1969,32437000,arable_land
Northern Africa,1968,32302000,arable_land
Northern Africa,1967,32165000,arable_land
Northern Africa,1966,31974000,arable_land
Northern Africa,1965,31652000,arable_land
Northern Africa,1964,31221000,arable_land
Northern Africa,1963,31048000,arable_land
Northern Africa,1962,31008000,arable_land
Northern Africa,1961,31136000,arable_land
Northern America,2007,215532000,arable_land
Northern America,2006,215647000,arable_land
Northern America,2005,217718000,arable_land
Northern America,2004,219668000,arable_land
Northern America,2003,222249000,arable_land
Northern America,2002,221711000,arable_land
Northern America,2001,221284000,arable_land
Northern America,2000,221182000,arable_land
Northern America,1999,221111000,arable_land
Northern America,1998,222455000,arable_land
Northern America,1997,223195000,arable_land
Northern America,1996,224539000,arable_land
Northern America,1995,227380000,arable_land
Northern America,1994,227488000,arable_land
Northern America,1993,228305000,arable_land
Northern America,1992,229646000,arable_land
Northern America,1991,231250000,arable_land
Northern America,1990,231184000,arable_land
Northern America,1989,231168000,arable_land
Northern America,1988,231118000,arable_land
Northern America,1987,231052000,arable_land
Northern America,1986,233008000,arable_land
Northern America,1985,232975000,arable_land
Northern America,1984,232942000,arable_land
Northern America,1983,232908000,arable_land
Northern America,1982,232875000,arable_land
Northern America,1981,233831000,arable_land
Northern America,1980,233482000,arable_land
Northern America,1979,233133000,arable_land
Northern America,1978,232784000,arable_land
Northern America,1977,230232000,arable_land
Northern America,1976,229803000,arable_land
Northern America,1975,229695000,arable_land
Northern America,1974,229587000,arable_land
Northern America,1973,230057000,arable_land
Northern America,1972,230444000,arable_land
Northern America,1971,230932000,arable_land
Northern America,1970,231518000,arable_land
Northern America,1969,232019000,arable_land
Northern America,1968,223766000,arable_land
Northern America,1967,217245000,arable_land
Northern America,1966,218454000,arable_land
Northern America,1965,219369000,arable_land
Northern America,1964,219954000,arable_land
Northern America,1963,221182000,arable_land
Northern America,1962,218323000,arable_land
Northern America,1961,221477000,arable_land
Northern Europe,2007,18842400,arable_land
Northern Europe,2006,19025600,arable_land
Northern Europe,2005,18648300,arable_land
Northern Europe,2004,18200600,arable_land
Northern Europe,2003,17902900,arable_land
Northern Europe,2002,18241300,arable_land
Northern Europe,2001,18179800,arable_land
Northern Europe,2000,19713400,arable_land
Northern Europe,1999,19907800,arable_land
Northern Europe,1998,20437000,arable_land
Northern Europe,1997,20482200,arable_land
Northern Europe,1996,20234700,arable_land
Northern Europe,1995,19940100,arable_land
Northern Europe,1994,20532500,arable_land
Northern Europe,1993,21186900,arable_land
Northern Europe,1992,21732400,arable_land
Northern Europe,1991,16140800,arable_land
Northern Europe,1990,16219200,arable_land
Northern Europe,1989,16310600,arable_land
Northern Europe,1988,16484000,arable_land
Northern Europe,1987,16560500,arable_land
Northern Europe,1986,16595900,arable_land
Northern Europe,1985,16693300,arable_land
Northern Europe,1984,16676700,arable_land
Northern Europe,1983,16635100,arable_land
Northern Europe,1982,16741600,arable_land
Northern Europe,1981,16793000,arable_land
Northern Europe,1980,16856400,arable_land
Northern Europe,1979,16823800,arable_land
Northern Europe,1978,16968200,arable_land
Northern Europe,1977,16990700,arable_land
Northern Europe,1976,17033100,arable_land
Northern Europe,1975,17030500,arable_land
Northern Europe,1974,17279900,arable_land
Northern Europe,1973,17346300,arable_land
Northern Europe,1972,17496800,arable_land
Northern Europe,1971,17577300,arable_land
Northern Europe,1970,17609900,arable_land
Northern Europe,1969,17733700,arable_land
Northern Europe,1968,17917800,arable_land
Northern Europe,1967,18067100,arable_land
Northern Europe,1966,18104200,arable_land
Northern Europe,1965,18244400,arable_land
Northern Europe,1964,18422200,arable_land
Northern Europe,1963,18436700,arable_land
Northern Europe,1962,18626000,arable_land
Northern Europe,1961,18689000,arable_land
Oceania,2007,45572500,arable_land
Oceania,2006,49156500,arable_land
Oceania,2005,50900500,arable_land
Oceania,2004,49181500,arable_land
Oceania,2003,48384500,arable_land
Oceania,2002,49157500,arable_land
Oceania,2001,51789500,arable_land
Oceania,2000,49281500,arable_land
Oceania,1999,47560500,arable_land
Oceania,1998,46086500,arable_land
Oceania,1997,41909500,arable_land
Oceania,1996,38323500,arable_land
Oceania,1995,42154500,arable_land
Oceania,1994,49478000,arable_land
Oceania,1993,48701000,arable_land
Oceania,1992,49746000,arable_land
Oceania,1991,48524000,arable_land
Oceania,1990,51007000,arable_land
Oceania,1989,50684000,arable_land
Oceania,1988,49955000,arable_land
Oceania,1987,49981000,arable_land
Oceania,1986,49814000,arable_land
Oceania,1985,50087000,arable_land
Oceania,1984,50044000,arable_land
Oceania,1983,47794000,arable_land
Oceania,1982,49303000,arable_land
Oceania,1981,45947000,arable_land
Oceania,1980,47009000,arable_land
Oceania,1979,46952000,arable_land
Oceania,1978,45573000,arable_land
Oceania,1977,44154000,arable_land
Oceania,1976,45155000,arable_land
Oceania,1975,45353000,arable_land
Oceania,1974,45306000,arable_land
Oceania,1973,43417000,arable_land
Oceania,1972,43850000,arable_land
Oceania,1971,44344000,arable_land
Oceania,1970,44846000,arable_land
Oceania,1969,44724000,arable_land
Oceania,1968,44606000,arable_land
Oceania,1967,44510000,arable_land
Oceania,1966,42843000,arable_land
Oceania,1965,40195000,arable_land
Oceania,1964,38610000,arable_land
Oceania,1963,36269000,arable_land
Oceania,1962,35346000,arable_land
Oceania,1961,33436000,arable_land
Polynesia,2007,52000,arable_land
Polynesia,2006,52000,arable_land
Polynesia,2005,52000,arable_land
Polynesia,2004,52000,arable_land
Polynesia,2003,52000,arable_land
Polynesia,2002,53000,arable_land
Polynesia,2001,53000,arable_land
Polynesia,2000,53000,arable_land
Polynesia,1999,53000,arable_land
Polynesia,1998,58000,arable_land
Polynesia,1997,58000,arable_land
Polynesia,1996,58000,arable_land
Polynesia,1995,56000,arable_land
Polynesia,1994,56000,arable_land
Polynesia,1993,55000,arable_land
Polynesia,1992,55000,arable_land
Polynesia,1991,61000,arable_land
Polynesia,1990,61000,arable_land
Polynesia,1989,61000,arable_land
Polynesia,1988,60000,arable_land
Polynesia,1987,60000,arable_land
Polynesia,1986,60000,arable_land
Polynesia,1985,60000,arable_land
Polynesia,1984,60000,arable_land
Polynesia,1983,59000,arable_land
Polynesia,1982,59000,arable_land
Polynesia,1981,59000,arable_land
Polynesia,1980,59000,arable_land
Polynesia,1979,59000,arable_land
Polynesia,1978,59000,arable_land
Polynesia,1977,59000,arable_land
Polynesia,1976,59000,arable_land
Polynesia,1975,60000,arable_land
Polynesia,1974,60000,arable_land
Polynesia,1973,59000,arable_land
Polynesia,1972,59000,arable_land
Polynesia,1971,59000,arable_land
Polynesia,1970,58000,arable_land
Polynesia,1969,58000,arable_land
Polynesia,1968,56000,arable_land
Polynesia,1967,55000,arable_land
Polynesia,1966,55000,arable_land
Polynesia,1965,55000,arable_land
Polynesia,1964,54000,arable_land
Polynesia,1963,54000,arable_land
Polynesia,1962,54000,arable_land
Polynesia,1961,52000,arable_land
Small Island Developing States,2007,7402100,arable_land
Small Island Developing States,2006,7466100,arable_land
Small Island Developing States,2005,7491100,arable_land
Small Island Developing States,2004,7552100,arable_land
Small Island Developing States,2003,7579100,arable_land
Small Island Developing States,2002,7604500,arable_land
Small Island Developing States,2001,7353400,arable_land
Small Island Developing States,2000,7264200,arable_land
Small Island Developing States,1999,7396100,arable_land
Small Island Developing States,1998,7398000,arable_land
Small Island Developing States,1997,7446500,arable_land
Small Island Developing States,1996,7240500,arable_land
Small Island Developing States,1995,7439500,arable_land
Small Island Developing States,1994,7431000,arable_land
Small Island Developing States,1993,7352000,arable_land
Small Island Developing States,1992,7269000,arable_land
Small Island Developing States,1991,7117000,arable_land
Small Island Developing States,1990,7050000,arable_land
Small Island Developing States,1989,7138000,arable_land
Small Island Developing States,1988,7099000,arable_land
Small Island Developing States,1987,7020000,arable_land
Small Island Developing States,1986,7010000,arable_land
Small Island Developing States,1985,6912000,arable_land
Small Island Developing States,1984,6838000,arable_land
Small Island Developing States,1983,6812000,arable_land
Small Island Developing States,1982,6760000,arable_land
Small Island Developing States,1981,6703000,arable_land
Small Island Developing States,1980,6675000,arable_land
Small Island Developing States,1979,6665000,arable_land
Small Island Developing States,1978,6668000,arable_land
Small Island Developing States,1977,6570000,arable_land
Small Island Developing States,1976,6488000,arable_land
Small Island Developing States,1975,6240000,arable_land
Small Island Developing States,1974,5968000,arable_land
Small Island Developing States,1973,6083000,arable_land
Small Island Developing States,1972,5886000,arable_land
Small Island Developing States,1971,5665000,arable_land
Small Island Developing States,1970,5701000,arable_land
Small Island Developing States,1969,5328000,arable_land
Small Island Developing States,1968,5286000,arable_land
Small Island Developing States,1967,5044000,arable_land
Small Island Developing States,1966,4887000,arable_land
Small Island Developing States,1965,4967000,arable_land
Small Island Developing States,1964,5085000,arable_land
Small Island Developing States,1963,4925000,arable_land
Small Island Developing States,1962,4823000,arable_land
Small Island Developing States,1961,4764000,arable_land
South America,2007,112586100,arable_land
South America,2006,111311700,arable_land
South America,2005,110565000,arable_land
South America,2004,110342000,arable_land
South America,2003,107849000,arable_land
South America,2002,106722000,arable_land
South America,2001,106891000,arable_land
South America,2000,105991000,arable_land
South America,1999,105534000,arable_land
South America,1998,105232000,arable_land
South America,1997,104949000,arable_land
South America,1996,104624000,arable_land
South America,1995,104270000,arable_land
South America,1994,99291000,arable_land
South America,1993,98587000,arable_land
South America,1992,98424000,arable_land
South America,1991,98226000,arable_land
South America,1990,97141000,arable_land
South America,1989,96636000,arable_land
South America,1988,96900000,arable_land
South America,1987,97175000,arable_land
South America,1986,97043000,arable_land
South America,1985,95183000,arable_land
South America,1984,94794000,arable_land
South America,1983,94623000,arable_land
South America,1982,94649000,arable_land
South America,1981,92337000,arable_land
South America,1980,91756000,arable_land
South America,1979,91519000,arable_land
South America,1978,90543000,arable_land
South America,1977,90456000,arable_land
South America,1976,89240000,arable_land
South America,1975,87907000,arable_land
South America,1974,86745000,arable_land
South America,1973,84507000,arable_land
South America,1972,83293000,arable_land
South America,1971,81921000,arable_land
South America,1970,79828000,arable_land
South America,1969,77463000,arable_land
South America,1968,74335000,arable_land
South America,1967,70743000,arable_land
South America,1966,68934000,arable_land
South America,1965,66771000,arable_land
South America,1964,65122000,arable_land
South America,1963,63398000,arable_land
South America,1962,60636000,arable_land
South America,1961,57993000,arable_land
South-Eastern Asia,2007,66170600,arable_land
South-Eastern Asia,2006,65906600,arable_land
South-Eastern Asia,2005,65235600,arable_land
South-Eastern Asia,2004,67920100,arable_land
South-Eastern Asia,2003,65570600,arable_land
South-Eastern Asia,2002,63465000,arable_land
South-Eastern Asia,2001,63929000,arable_land
South-Eastern Asia,2000,63817000,arable_land
South-Eastern Asia,1999,62860000,arable_land
South-Eastern Asia,1998,61596000,arable_land
South-Eastern Asia,1997,61358000,arable_land
South-Eastern Asia,1996,61313000,arable_land
South-Eastern Asia,1995,60890000,arable_land
South-Eastern Asia,1994,60796000,arable_land
South-Eastern Asia,1993,62246000,arable_land
South-Eastern Asia,1992,62285000,arable_land
South-Eastern Asia,1991,62422000,arable_land
South-Eastern Asia,1990,64440000,arable_land
South-Eastern Asia,1989,65023000,arable_land
South-Eastern Asia,1988,65186000,arable_land
South-Eastern Asia,1987,64939000,arable_land
South-Eastern Asia,1986,63412000,arable_land
South-Eastern Asia,1985,62229000,arable_land
South-Eastern Asia,1984,60248000,arable_land
South-Eastern Asia,1983,60086000,arable_land
South-Eastern Asia,1982,59939000,arable_land
South-Eastern Asia,1981,59495000,arable_land
South-Eastern Asia,1980,59141000,arable_land
South-Eastern Asia,1979,58883000,arable_land
South-Eastern Asia,1978,58632000,arable_land
South-Eastern Asia,1977,58159000,arable_land
South-Eastern Asia,1976,57316000,arable_land
South-Eastern Asia,1975,56614000,arable_land
South-Eastern Asia,1974,56259000,arable_land
South-Eastern Asia,1973,55377000,arable_land
South-Eastern Asia,1972,54997000,arable_land
South-Eastern Asia,1971,54159000,arable_land
South-Eastern Asia,1970,54936000,arable_land
South-Eastern Asia,1969,54652000,arable_land
South-Eastern Asia,1968,54549000,arable_land
South-Eastern Asia,1967,54394000,arable_land
South-Eastern Asia,1966,54200000,arable_land
South-Eastern Asia,1965,53988000,arable_land
South-Eastern Asia,1964,53798000,arable_land
South-Eastern Asia,1963,53548000,arable_land
South-Eastern Asia,1962,53348000,arable_land
South-Eastern Asia,1961,53136000,arable_land
Southern Africa,2007,16028000,arable_land
Southern Africa,2006,16033000,arable_land
Southern Africa,2005,16263000,arable_land
Southern Africa,2004,16229000,arable_land
Southern Africa,2003,16241000,arable_land
Southern Africa,2002,16292000,arable_land
Southern Africa,2001,16277000,arable_land
Southern Africa,2000,16427000,arable_land
Southern Africa,1999,16312000,arable_land
Southern Africa,1998,16340000,arable_land
Southern Africa,1997,16429000,arable_land
Southern Africa,1996,16536000,arable_land
Southern Africa,1995,16574000,arable_land
Southern Africa,1994,16245000,arable_land
Southern Africa,1993,15866000,arable_land
Southern Africa,1992,15441000,arable_land
Southern Africa,1991,15192000,arable_land
Southern Africa,1990,15017000,arable_land
Southern Africa,1989,14717000,arable_land
Southern Africa,1988,14445000,arable_land
Southern Africa,1987,14229000,arable_land
Southern Africa,1986,13988000,arable_land
Southern Africa,1985,13880000,arable_land
Southern Africa,1984,13886000,arable_land
Southern Africa,1983,13836000,arable_land
Southern Africa,1982,13836000,arable_land
Southern Africa,1981,13890000,arable_land
Southern Africa,1980,13973000,arable_land
Southern Africa,1979,14027000,arable_land
Southern Africa,1978,14063000,arable_land
Southern Africa,1977,14062000,arable_land
Southern Africa,1976,14183000,arable_land
Southern Africa,1975,14162000,arable_land
Southern Africa,1974,14093000,arable_land
Southern Africa,1973,14066000,arable_land
Southern Africa,1972,14026000,arable_land
Southern Africa,1971,13971000,arable_land
Southern Africa,1970,13937000,arable_land
Southern Africa,1969,13892000,arable_land
Southern Africa,1968,13856000,arable_land
Southern Africa,1967,13811000,arable_land
Southern Africa,1966,13784000,arable_land
Southern Africa,1965,13740000,arable_land
Southern Africa,1964,13681000,arable_land
Southern Africa,1963,13622000,arable_land
Southern Africa,1962,13577000,arable_land
Southern Africa,1961,13522000,arable_land
Southern Asia,2007,216979000,arable_land
Southern Asia,2006,216741000,arable_land
Southern Asia,2005,216848000,arable_land
Southern Asia,2004,216388000,arable_land
Southern Asia,2003,217811000,arable_land
Southern Asia,2002,216367000,arable_land
Southern Asia,2001,216528000,arable_land
Southern Asia,2000,218123000,arable_land
Southern Asia,1999,217831000,arable_land
Southern Asia,1998,219122000,arable_land
Southern Asia,1997,218633000,arable_land
Southern Asia,1996,218875000,arable_land
Southern Asia,1995,219310000,arable_land
Southern Asia,1994,219465000,arable_land
Southern Asia,1993,219395000,arable_land
Southern Asia,1992,218820000,arable_land
Southern Asia,1991,219619000,arable_land
Southern Asia,1990,218830000,arable_land
Southern Asia,1989,219379000,arable_land
Southern Asia,1988,220201000,arable_land
Southern Asia,1987,219378000,arable_land
Southern Asia,1986,218766000,arable_land
Southern Asia,1985,218399000,arable_land
Southern Asia,1984,217943000,arable_land
Southern Asia,1983,217162000,arable_land
Southern Asia,1982,217426000,arable_land
Southern Asia,1981,216564000,arable_land
Southern Asia,1980,216036000,arable_land
Southern Asia,1979,218647000,arable_land
Southern Asia,1978,217690000,arable_land
Southern Asia,1977,218133000,arable_land
Southern Asia,1976,218035000,arable_land
Southern Asia,1975,218398000,arable_land
Southern Asia,1974,217863000,arable_land
Southern Asia,1973,217496000,arable_land
Southern Asia,1972,215385000,arable_land
Southern Asia,1971,213954000,arable_land
Southern Asia,1970,214459000,arable_land
Southern Asia,1969,213660000,arable_land
Southern Asia,1968,213637000,arable_land
Southern Asia,1967,213331000,arable_land
Southern Asia,1966,212490000,arable_land
Southern Asia,1965,211622000,arable_land
Southern Asia,1964,210471000,arable_land
Southern Asia,1963,208685000,arable_land
Southern Asia,1962,207500000,arable_land
Southern Asia,1961,206275000,arable_land
Southern Europe,2007,30045000,arable_land
Southern Europe,2006,30443000,arable_land
Southern Europe,2005,31115200,arable_land
Southern Europe,2004,31597000,arable_land
Southern Europe,2003,31640000,arable_land
Southern Europe,2002,32255000,arable_land
Southern Europe,2001,32546000,arable_land
Southern Europe,2000,33083000,arable_land
Southern Europe,1999,33251000,arable_land
Southern Europe,1998,33778000,arable_land
Southern Europe,1997,34161000,arable_land
Southern Europe,1996,34575000,arable_land
Southern Europe,1995,34391000,arable_land
Southern Europe,1994,35250000,arable_land
Southern Europe,1993,35644000,arable_land
Southern Europe,1992,36270000,arable_land
Southern Europe,1991,36836000,arable_land
Southern Europe,1990,37203000,arable_land
Southern Europe,1989,37399000,arable_land
Southern Europe,1988,37422000,arable_land
Southern Europe,1987,37550000,arable_land
Southern Europe,1986,37573000,arable_land
Southern Europe,1985,37551000,arable_land
Southern Europe,1984,37724000,arable_land
Southern Europe,1983,37705000,arable_land
Southern Europe,1982,38067000,arable_land
Southern Europe,1981,38106000,arable_land
Southern Europe,1980,38119000,arable_land
Southern Europe,1979,38181000,arable_land
Southern Europe,1978,38249000,arable_land
Southern Europe,1977,38119000,arable_land
Southern Europe,1976,38232000,arable_land
Southern Europe,1975,38405000,arable_land
Southern Europe,1974,38565000,arable_land
Southern Europe,1973,38701000,arable_land
Southern Europe,1972,39108000,arable_land
Southern Europe,1971,39318000,arable_land
Southern Europe,1970,41188000,arable_land
Southern Europe,1969,41859000,arable_land
Southern Europe,1968,41635000,arable_land
Southern Europe,1967,41705000,arable_land
Southern Europe,1966,41495000,arable_land
Southern Europe,1965,42057000,arable_land
Southern Europe,1964,42122000,arable_land
Southern Europe,1963,42552000,arable_land
Southern Europe,1962,42581000,arable_land
Southern Europe,1961,42551000,arable_land
Western Africa,2007,80952000,arable_land
Western Africa,2006,79630000,arable_land
Western Africa,2005,78288000,arable_land
Western Africa,2004,74781000,arable_land
Western Africa,2003,74516000,arable_land
Western Africa,2002,73935000,arable_land
Western Africa,2001,71524000,arable_land
Western Africa,2000,70665000,arable_land
Western Africa,1999,70178200,arable_land
Western Africa,1998,69858400,arable_land
Western Africa,1997,67364600,arable_land
Western Africa,1996,66999800,arable_land
Western Africa,1995,66772000,arable_land
Western Africa,1994,65127400,arable_land
Western Africa,1993,64735900,arable_land
Western Africa,1992,63305300,arable_land
Western Africa,1991,61998700,arable_land
Western Africa,1990,60654100,arable_land
Western Africa,1989,58898600,arable_land
Western Africa,1988,58556000,arable_land
Western Africa,1987,57683000,arable_land
Western Africa,1986,57585000,arable_land
Western Africa,1985,57148000,arable_land
Western Africa,1984,56673000,arable_land
Western Africa,1983,56153000,arable_land
Western Africa,1982,55727000,arable_land
Western Africa,1981,55137000,arable_land
Western Africa,1980,55426000,arable_land
Western Africa,1979,54977000,arable_land
Western Africa,1978,54623000,arable_land
Western Africa,1977,54316000,arable_land
Western Africa,1976,54232000,arable_land
Western Africa,1975,53841000,arable_land
Western Africa,1974,53464000,arable_land
Western Africa,1973,54246000,arable_land
Western Africa,1972,54436000,arable_land
Western Africa,1971,54347000,arable_land
Western Africa,1970,54234000,arable_land
Western Africa,1969,55043000,arable_land
Western Africa,1968,54775000,arable_land
Western Africa,1967,53885000,arable_land
Western Africa,1966,53606000,arable_land
Western Africa,1965,53507000,arable_land
Western Africa,1964,53269000,arable_land
Western Africa,1963,53137000,arable_land
Western Africa,1962,52896000,arable_land
Western Africa,1961,52747000,arable_land
Western Asia,2007,40343500,arable_land
Western Asia,2006,41213300,arable_land
Western Asia,2005,42560900,arable_land
Western Asia,2004,42635000,arable_land
Western Asia,2003,42438500,arable_land
Western Asia,2002,43311300,arable_land
Western Asia,2001,42672700,arable_land
Western Asia,2000,42554600,arable_land
Western Asia,1999,43642900,arable_land
Western Asia,1998,44028700,arable_land
Western Asia,1997,43725200,arable_land
Western Asia,1996,43478800,arable_land
Western Asia,1995,44002300,arable_land
Western Asia,1994,43902600,arable_land
Western Asia,1993,43948800,arable_land
Western Asia,1992,43986200,arable_land
Western Asia,1991,41431400,arable_land
Western Asia,1990,41142200,arable_land
Western Asia,1989,40753800,arable_land
Western Asia,1988,40338000,arable_land
Western Asia,1987,40480000,arable_land
Western Asia,1986,39885800,arable_land
Western Asia,1985,39783800,arable_land
Western Asia,1984,39489100,arable_land
Western Asia,1983,38587000,arable_land
Western Asia,1982,39078100,arable_land
Western Asia,1981,40295600,arable_land
Western Asia,1980,40073000,arable_land
Western Asia,1979,40449000,arable_land
Western Asia,1978,39614000,arable_land
Western Asia,1977,39339000,arable_land
Western Asia,1976,39253000,arable_land
Western Asia,1975,39115000,arable_land
Western Asia,1974,39860000,arable_land
Western Asia,1973,39939000,arable_land
Western Asia,1972,40064000,arable_land
Western Asia,1971,39196000,arable_land
Western Asia,1970,38960000,arable_land
Western Asia,1969,39317000,arable_land
Western Asia,1968,38091000,arable_land
Western Asia,1967,38086000,arable_land
Western Asia,1966,38158000,arable_land
Western Asia,1965,38430000,arable_land
Western Asia,1964,38394000,arable_land
Western Asia,1963,38261000,arable_land
Western Asia,1962,37303000,arable_land
Western Asia,1961,37049000,arable_land
Western Europe,2007,34064000,arable_land
Western Europe,2006,34114000,arable_land
Western Europe,2005,34031000,arable_land
Western Europe,2004,33969000,arable_land
Western Europe,2003,33887000,arable_land
Western Europe,2002,33848000,arable_land
Western Europe,2001,33875000,arable_land
Western Europe,2000,33894000,arable_land
Western Europe,1999,33792000,arable_land
Western Europe,1998,33826000,arable_land
Western Europe,1997,33751000,arable_land
Western Europe,1996,33717000,arable_land
Western Europe,1995,33742000,arable_land
Western Europe,1994,33783000,arable_land
Western Europe,1993,33492000,arable_land
Western Europe,1992,33079000,arable_land
Western Europe,1991,33068000,arable_land
Western Europe,1990,33436000,arable_land
Western Europe,1989,33354000,arable_land
Western Europe,1988,33250000,arable_land
Western Europe,1987,33475000,arable_land
Western Europe,1986,33401000,arable_land
Western Europe,1985,33313000,arable_land
Western Europe,1984,33180000,arable_land
Western Europe,1983,33030000,arable_land
Western Europe,1982,33104000,arable_land
Western Europe,1981,33022000,arable_land
Western Europe,1980,32985000,arable_land
Western Europe,1979,33108000,arable_land
